SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE
1.0,N,9.0,1.0,N,N,2,1.0,N,2.0
1.0,N,1.0,1.0,N,2,4,1.0,N,2.0
2.0,N,1.0,1.0,N,N,2,1.0,N,2.0
1.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,3,9,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
2.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,2,4,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,3,9,1.0,N,2.0
2.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,1.0,1.0,N,3,8,1.0,N,2.0
2.0,N,1.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,1,6,1.0,N,2.0
1.0,N,1.0,1.0,N,2,5,1.0,N,2.0
1.0,N,1.0,1.0,N,1,3,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
2.0,N,1.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,2,3,1.0,N,2.0
1.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
1.0,N,1.0,2.0,N,3,14,1.0,N,2.0
1.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,1.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,1,3,1.0,N,2.0
2.0,N,9.0,2.0,N,3,13,1.0,N,2.0
1.0,N,9.0,2.0,N,3,9,1.0,N,2.0
2.0,N,1.0,2.0,N,3,8,1.0,N,2.0
2.0,N,1.0,2.0,N,N,1,1.0,N,2.0
1.0,N,1.0,1.0,N,3,6,1.0,N,2.0
1.0,N,1.0,1.0,N,3,8,1.0,N,2.0
1.0,N,1.0,1.0,N,1,6,1.0,N,2.0
1.0,N,1.0,1.0,N,1,3,1.0,N,2.0
1.0,N,1.0,1.0,N,3,7,1.0,N,2.0
1.0,N,1.0,1.0,N,3,6,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
1.0,N,1.0,1.0,N,3,8,1.0,N,2.0
2.0,N,1.0,1.0,N,1,5,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
1.0,N,1.0,1.0,N,3,8,1.0,N,2.0
1.0,N,1.0,2.0,N,3,12,1.0,N,2.0
2.0,N,1.0,2.0,N,3,9,1.0,N,2.0
2.0,N,1.0,1.0,N,2,5,1.0,N,2.0
2.0,N,1.0,1.0,N,1,3,1.0,N,2.0
2.0,N,1.0,1.0,N,N,1,1.0,N,2.0
2.0,N,1.0,1.0,N,2,6,1.0,N,2.0
1.0,N,1.0,1.0,N,3,14,1.0,N,2.0
2.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,2.0,N,3,11,1.0,N,2.0
1.0,N,9.0,2.0,N,N,1,1.0,N,2.0
2.0,N,1.0,1.0,N,3,12,1.0,N,2.0
1.0,N,9.0,1.0,N,1,3,1.0,N,2.0
2.0,N,1.0,2.0,N,3,10,1.0,N,2.0
1.0,N,3.0,1.0,N,3,7,1.0,N,2.0
2.0,N,1.0,2.0,N,3,9,1.0,N,2.0
2.0,N,1.0,2.0,N,3,7,1.0,N,2.0
1.0,N,1.0,2.0,N,N,2,1.0,N,2.0
2.0,N,1.0,1.0,N,2,7,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
1.0,N,1.0,1.0,N,3,11,1.0,N,2.0
2.0,N,9.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,3,13,1.0,N,2.0
1.0,N,1.0,1.0,N,1,4,1.0,N,2.0
2.0,N,1.0,1.0,N,N,2,1.0,N,2.0
2.0,N,1.0,1.0,N,3,6,1.0,N,2.0
1.0,N,1.0,1.0,N,N,0,1.0,N,2.0
2.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,2.0,N,3,12,1.0,N,2.0
1.0,N,6.0,1.0,N,N,1,1.0,N,2.0
2.0,N,1.0,1.0,N,1,3,1.0,N,2.0
1.0,N,1.0,1.0,N,N,1,1.0,N,2.0
2.0,N,1.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,1,4,1.0,N,2.0
2.0,N,1.0,2.0,N,3,7,1.0,N,2.0
1.0,N,1.0,2.0,N,1,4,1.0,N,2.0
2.0,N,1.0,2.0,N,N,1,1.0,N,2.0
2.0,N,1.0,2.0,N,3,14,1.0,N,2.0
1.0,N,1.0,2.0,N,3,8,1.0,N,2.0
2.0,N,1.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,2,5,1.0,N,2.0
1.0,N,1.0,1.0,N,1,3,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
1.0,N,1.0,2.0,N,3,12,1.0,N,2.0
2.0,N,1.0,2.0,N,3,12,1.0,N,2.0
2.0,N,1.0,1.0,N,2,6,1.0,N,2.0
2.0,N,1.0,1.0,N,N,1,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,1,4,1.0,N,2.0
1.0,N,1.0,1.0,N,3,9,1.0,N,2.0
1.0,N,1.0,1.0,N,3,7,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,1,5,1.0,N,2.0
1.0,N,1.0,1.0,N,1,3,1.0,N,2.0
1.0,N,1.0,2.0,N,1,9,1.0,N,2.0
1.0,N,1.0,2.0,N,2,3,1.0,N,2.0
1.0,N,3.0,2.0,N,3,12,1.0,N,2.0
2.0,N,3.0,2.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
2.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,N,2,1.0,N,2.0
1.0,N,1.0,1.0,N,2,6,1.0,N,2.0
1.0,N,1.0,1.0,N,N,2,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
1.0,N,1.0,1.0,N,N,1,1.0,N,2.0
1.0,N,1.0,1.0,N,N,0,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
2.0,N,1.0,1.0,N,2,5,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
2.0,N,1.0,1.0,N,3,12,1.0,N,2.0
2.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,3,9,1.0,N,2.0
2.0,N,1.0,1.0,N,3,9,1.0,N,2.0
2.0,N,1.0,1.0,N,3,7,1.0,N,2.0
1.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,1.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,2,5,1.0,N,2.0
2.0,N,1.0,1.0,N,1,4,1.0,N,2.0
1.0,N,1.0,1.0,N,N,1,1.0,N,2.0
1.0,N,1.0,2.0,N,1,4,1.0,N,2.0
1.0,N,1.0,2.0,N,N,2,1.0,N,2.0
2.0,N,9.0,1.0,N,2,5,1.0,N,2.0
1.0,N,9.0,1.0,N,1,3,1.0,N,2.0
2.0,N,1.0,2.0,N,3,7,1.0,N,2.0
1.0,N,1.0,2.0,N,N,2,1.0,N,2.0
2.0,N,1.0,1.0,N,2,3,1.0,N,2.0
1.0,N,1.0,1.0,N,N,2,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
1.0,N,1.0,1.0,N,3,9,1.0,N,2.0
1.0,N,1.0,1.0,N,N,2,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
2.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
2.0,N,9.0,1.0,N,3,10,1.0,N,2.0
2.0,N,9.0,1.0,N,2,7,1.0,N,2.0
1.0,N,3.0,1.0,N,3,12,1.0,N,2.0
1.0,N,1.0,1.0,N,1,5,1.0,N,2.0
2.0,N,1.0,1.0,N,1,3,1.0,N,2.0
2.0,N,9.0,1.0,N,2,5,1.0,N,2.0
1.0,N,9.0,1.0,N,N,0,1.0,N,2.0
1.0,N,1.0,1.0,N,N,0,1.0,N,2.0
1.0,N,1.0,1.0,N,N,1,1.0,N,2.0
2.0,N,1.0,1.0,N,3,13,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,3,9,1.0,N,2.0
1.0,N,1.0,1.0,N,3,7,1.0,N,2.0
1.0,N,1.0,1.0,N,N,1,1.0,N,2.0
1.0,N,1.0,1.0,N,3,11,1.0,N,2.0
2.0,N,1.0,1.0,N,3,9,1.0,N,2.0
2.0,N,1.0,1.0,N,1,4,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
2.0,N,1.0,1.0,N,N,1,1.0,N,2.0
2.0,N,1.0,1.0,N,3,13,1.0,N,2.0
1.0,N,1.0,1.0,N,3,9,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,2,5,1.0,N,2.0
1.0,N,1.0,1.0,N,3,9,1.0,N,2.0
2.0,N,1.0,1.0,N,3,7,1.0,N,2.0
1.0,N,1.0,1.0,N,1,5,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,3,6,1.0,N,2.0
1.0,N,1.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,3,7,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
1.0,N,1.0,1.0,N,3,9,1.0,N,2.0
2.0,N,1.0,1.0,N,1,3,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
1.0,N,1.0,1.0,N,3,7,1.0,N,2.0
1.0,N,1.0,1.0,N,N,0,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,1,3,1.0,N,2.0
1.0,N,1.0,1.0,N,1,4,1.0,N,2.0
1.0,N,8.0,2.0,N,3,7,1.0,N,2.0
1.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,3,7,1.0,N,2.0
1.0,N,1.0,1.0,N,1,4,1.0,N,2.0
2.0,N,1.0,1.0,N,N,1,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
2.0,N,1.0,1.0,N,1,6,1.0,N,2.0
1.0,N,1.0,1.0,N,1,5,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
1.0,N,1.0,1.0,N,2,4,1.0,N,2.0
2.0,N,3.0,2.0,N,3,11,1.0,N,2.0
2.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,3,9,1.0,N,2.0
2.0,N,1.0,1.0,N,2,4,1.0,N,2.0
2.0,N,1.0,1.0,N,N,2,1.0,N,2.0
1.0,N,1.0,1.0,N,N,0,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,2,6,1.0,N,2.0
2.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,1.0,1.0,N,1,3,1.0,N,2.0
1.0,N,1.0,1.0,N,N,1,1.0,N,2.0
1.0,N,2.0,1.0,N,2,7,1.0,N,2.0
2.0,N,2.0,1.0,N,1,5,1.0,N,2.0
1.0,N,1.0,2.0,N,1,3,1.0,N,2.0
1.0,N,1.0,1.0,N,N,2,1.0,N,2.0
2.0,N,1.0,2.0,N,1,3,1.0,N,2.0
2.0,N,1.0,2.0,N,1,5,1.0,N,2.0
1.0,N,1.0,2.0,N,N,2,1.0,N,2.0
1.0,N,9.0,2.0,N,3,7,1.0,N,2.0
1.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,1.0,1.0,N,3,14,1.0,N,2.0
2.0,N,1.0,1.0,N,N,1,1.0,N,2.0
2.0,N,1.0,1.0,N,3,7,1.0,N,2.0
2.0,N,1.0,1.0,N,3,7,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
2.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,3.0,1.0,N,3,12,1.0,N,2.0
2.0,N,3.0,1.0,N,3,11,1.0,N,2.0
2.0,N,1.0,1.0,N,1,5,1.0,N,2.0
1.0,N,1.0,1.0,N,1,3,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
1.0,N,3.0,2.0,N,N,2,1.0,N,2.0
1.0,N,1.0,1.0,N,2,6,1.0,N,2.0
1.0,N,1.0,1.0,N,N,2,1.0,N,2.0
1.0,N,1.0,2.0,N,2,4,1.0,N,2.0
2.0,N,1.0,2.0,N,N,2,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
1.0,N,1.0,2.0,N,3,13,1.0,N,2.0
1.0,N,1.0,2.0,N,3,13,1.0,N,2.0
2.0,N,1.0,2.0,N,3,10,1.0,N,2.0
2.0,N,1.0,2.0,N,1,3,1.0,N,2.0
1.0,N,1.0,2.0,N,N,1,1.0,N,2.0
1.0,N,1.0,1.0,N,1,3,1.0,N,2.0
1.0,N,1.0,1.0,N,N,0,1.0,N,2.0
2.0,N,1.0,2.0,N,N,1,1.0,N,2.0
1.0,N,1.0,2.0,N,N,0,1.0,N,2.0
1.0,N,1.0,1.0,N,2,7,1.0,N,2.0
1.0,N,1.0,1.0,N,2,5,1.0,N,2.0
1.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
2.0,N,1.0,1.0,N,1,4,1.0,N,2.0
1.0,N,1.0,2.0,N,N,0,1.0,N,2.0
1.0,N,1.0,1.0,N,2,5,1.0,N,2.0
1.0,N,1.0,1.0,N,1,3,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,1,4,1.0,N,2.0
2.0,N,1.0,1.0,N,2,4,1.0,N,2.0
1.0,N,1.0,1.0,N,N,1,1.0,N,2.0
2.0,N,3.0,1.0,N,3,9,1.0,N,2.0
2.0,N,9.0,1.0,N,N,0,1.0,N,2.0
1.0,N,1.0,1.0,N,3,11,1.0,N,2.0
2.0,N,1.0,1.0,N,3,9,1.0,N,2.0
2.0,N,1.0,1.0,N,1,5,1.0,N,2.0
2.0,N,1.0,1.0,N,3,9,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
1.0,N,1.0,2.0,N,3,10,1.0,N,2.0
2.0,N,1.0,2.0,N,3,9,1.0,N,2.0
2.0,N,1.0,2.0,N,2,4,1.0,N,2.0
1.0,N,1.0,2.0,N,N,1,1.0,N,2.0
2.0,N,1.0,1.0,N,3,9,1.0,N,2.0
1.0,N,1.0,1.0,N,3,7,1.0,N,2.0
1.0,N,1.0,1.0,N,N,1,1.0,N,2.0
2.0,N,1.0,1.0,N,3,12,1.0,N,2.0
2.0,N,1.0,1.0,N,3,12,1.0,N,2.0
1.0,N,1.0,1.0,N,N,0,1.0,N,2.0
1.0,N,1.0,2.0,N,3,11,1.0,N,2.0
2.0,N,1.0,2.0,N,N,2,1.0,N,2.0
1.0,N,1.0,2.0,N,N,1,1.0,N,2.0
2.0,N,1.0,1.0,N,3,9,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
2.0,N,1.0,1.0,N,3,12,1.0,N,2.0
2.0,N,1.0,2.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
2.0,N,1.0,1.0,N,N,2,1.0,N,2.0
1.0,N,1.0,2.0,N,3,13,1.0,N,2.0
2.0,N,1.0,2.0,N,3,13,1.0,N,2.0
2.0,N,1.0,2.0,N,3,10,1.0,N,2.0
2.0,N,1.0,2.0,N,3,8,1.0,N,2.0
2.0,N,1.0,1.0,N,N,1,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
1.0,N,1.0,1.0,N,2,5,1.0,N,2.0
2.0,N,1.0,1.0,N,3,7,1.0,N,2.0
1.0,N,9.0,1.0,N,3,13,1.0,N,2.0
1.0,N,9.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,3,9,1.0,N,2.0
2.0,N,6.0,2.0,N,3,12,1.0,N,2.0
1.0,N,6.0,2.0,N,3,9,1.0,N,2.0
2.0,N,6.0,2.0,N,2,6,1.0,N,2.0
2.0,N,6.0,1.0,N,3,12,1.0,N,2.0
2.0,N,6.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,2,4,1.0,N,2.0
2.0,N,1.0,1.0,N,2,3,1.0,N,2.0
1.0,N,1.0,1.0,N,3,8,1.0,N,2.0
2.0,N,1.0,1.0,N,2,6,1.0,N,2.0
2.0,N,1.0,1.0,N,3,14,1.0,N,2.0
2.0,N,9.0,1.0,N,N,2,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
1.0,N,1.0,1.0,N,2,6,1.0,N,2.0
2.0,N,6.0,2.0,N,3,10,1.0,N,2.0
2.0,N,1.0,2.0,N,N,2,1.0,N,2.0
1.0,N,1.0,2.0,N,3,12,1.0,N,2.0
2.0,N,1.0,2.0,N,3,9,1.0,N,2.0
1.0,N,1.0,2.0,N,3,9,1.0,N,2.0
1.0,N,1.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
2.0,N,1.0,1.0,N,2,5,1.0,N,2.0
2.0,N,1.0,2.0,N,N,0,1.0,N,2.0
2.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
1.0,N,1.0,2.0,N,2,4,1.0,N,2.0
2.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,3.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
2.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,2,4,1.0,N,2.0
1.0,N,1.0,2.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,3,12,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,2,6,1.0,N,2.0
2.0,N,1.0,1.0,N,3,14,1.0,N,2.0
2.0,N,1.0,1.0,N,3,12,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,1,3,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
2.0,N,1.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,2,6,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
2.0,N,1.0,1.0,N,3,9,1.0,N,2.0
1.0,N,1.0,2.0,N,3,9,1.0,N,2.0
1.0,N,1.0,2.0,N,3,7,1.0,N,2.0
1.0,N,1.0,2.0,N,3,14,1.0,N,2.0
2.0,N,1.0,2.0,N,3,12,1.0,N,2.0
1.0,N,1.0,2.0,N,2,8,1.0,N,2.0
2.0,N,1.0,2.0,N,2,5,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
1.0,N,1.0,2.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
1.0,N,1.0,1.0,N,3,8,1.0,N,2.0
2.0,N,1.0,1.0,N,2,6,1.0,N,2.0
1.0,N,1.0,1.0,N,2,5,1.0,N,2.0
1.0,N,1.0,1.0,N,2,3,1.0,N,2.0
2.0,N,1.0,2.0,N,3,11,1.0,N,2.0
1.0,N,1.0,2.0,N,3,9,1.0,N,2.0
1.0,N,1.0,1.0,N,2,6,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,2.0,1.0,N,3,8,1.0,N,2.0
1.0,N,1.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
2.0,N,1.0,1.0,N,2,6,1.0,N,2.0
2.0,N,6.0,1.0,N,N,0,1.0,N,2.0
2.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,9.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,2,5,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
2.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,2,5,1.0,N,2.0
1.0,N,1.0,1.0,N,N,2,1.0,N,2.0
2.0,N,1.0,1.0,N,N,0,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
1.0,N,1.0,1.0,N,2,7,1.0,N,2.0
2.0,N,1.0,1.0,N,1,4,1.0,N,2.0
1.0,N,1.0,2.0,N,3,11,1.0,N,2.0
1.0,N,1.0,2.0,N,3,8,1.0,N,2.0
1.0,N,1.0,2.0,N,2,5,1.0,N,2.0
1.0,N,1.0,1.0,N,2,5,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,2.0,N,3,11,1.0,N,2.0
1.0,N,1.0,2.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,3,12,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
1.0,N,1.0,1.0,N,2,6,1.0,N,2.0
2.0,N,1.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,1.0,N,3,7,1.0,N,2.0
2.0,N,9.0,1.0,N,3,13,1.0,N,2.0
1.0,N,1.0,1.0,N,3,14,1.0,N,2.0
1.0,N,1.0,1.0,N,N,1,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
2.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,3.0,2.0,N,N,2,1.0,N,2.0
1.0,N,3.0,1.0,N,3,14,1.0,N,2.0
1.0,N,9.0,1.0,N,2,4,1.0,N,2.0
1.0,N,2.0,2.0,N,3,12,1.0,N,2.0
1.0,N,2.0,2.0,N,1,4,1.0,N,2.0
2.0,N,1.0,1.0,N,3,10,1.0,N,2.0
1.0,N,1.0,1.0,N,N,1,1.0,N,2.0
2.0,N,9.0,1.0,N,3,11,1.0,N,2.0
1.0,N,3.0,1.0,N,3,13,1.0,N,2.0
1.0,N,3.0,1.0,N,3,14,1.0,N,2.0
1.0,N,3.0,1.0,N,3,12,1.0,N,2.0
1.0,N,3.0,1.0,N,3,7,1.0,N,2.0
1.0,N,1.0,2.0,N,3,8,1.0,N,2.0
2.0,N,1.0,2.0,N,1,3,1.0,N,2.0
1.0,N,1.0,1.0,N,3,9,1.0,N,2.0
2.0,N,3.0,2.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,3,14,1.0,N,2.0
2.0,N,1.0,1.0,N,2,6,1.0,N,2.0
1.0,N,1.0,1.0,N,1,3,1.0,N,2.0
2.0,N,1.0,1.0,N,3,6,1.0,N,2.0
1.0,N,3.0,2.0,N,3,8,1.0,N,2.0
2.0,N,3.0,1.0,N,3,9,1.0,N,2.0
2.0,N,3.0,1.0,N,3,8,1.0,N,2.0
1.0,N,9.0,2.0,N,3,11,1.0,N,2.0
2.0,N,9.0,2.0,N,N,2,1.0,N,2.0
1.0,N,1.0,1.0,N,N,2,1.0,N,2.0
2.0,N,1.0,1.0,N,3,8,1.0,N,2.0
1.0,N,1.0,1.0,N,N,2,1.0,N,2.0
1.0,N,3.0,2.0,N,3,11,1.0,N,2.0
1.0,N,3.0,2.0,N,3,9,1.0,N,2.0
1.0,N,3.0,1.0,N,3,13,1.0,N,2.0
1.0,N,3.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,2.0,N,3,8,1.0,N,2.0
1.0,N,1.0,2.0,N,3,6,1.0,N,2.0
1.0,N,1.0,2.0,N,3,8,1.0,N,2.0
2.0,N,1.0,2.0,N,N,1,1.0,N,2.0
1.0,N,9.0,1.0,N,3,11,1.0,N,2.0
2.0,N,9.0,1.0,N,3,8,1.0,N,2.0
1.0,N,1.0,1.0,N,3,13,1.0,N,2.0
1.0,N,1.0,1.0,N,3,7,1.0,N,2.0
2.0,N,1.0,1.0,N,2,4,1.0,N,2.0
2.0,N,1.0,1.0,N,2,4,1.0,N,2.0
1.0,N,1.0,1.0,N,1,3,1.0,N,2.0
2.0,N,1.0,1.0,N,3,11,1.0,N,2.0
2.0,N,9.0,1.0,N,3,12,1.0,N,2.0
1.0,N,3.0,1.0,N,3,13,1.0,N,2.0
1.0,N,1.0,1.0,N,3,11,1.0,N,2.0
2.0,N,3.0,1.0,N,3,12,1.0,N,2.0
2.0,N,1.0,1.0,N,3,12,1.0,N,2.0
1.0,N,9.0,1.0,N,3,10,1.0,N,2.0
2.0,N,9.0,1.0,N,2,4,1.0,N,2.0
1.0,N,9.0,1.0,N,1,3,1.0,N,2.0
1.0,N,9.0,1.0,N,3,12,1.0,N,2.0
2.0,N,9.0,1.0,N,3,12,1.0,N,2.0
2.0,N,1.0,2.0,N,N,0,1.0,N,2.0
1.0,N,3.0,1.0,N,3,12,1.0,N,2.0
2.0,N,3.0,1.0,N,3,11,1.0,N,2.0
2.0,N,1.0,1.0,N,N,1,1.0,N,2.0
1.0,N,3.0,1.0,N,3,11,1.0,N,2.0
1.0,N,1.0,2.0,N,3,11,1.0,N,2.0
2.0,N,1.0,2.0,N,3,10,1.0,N,2.0
2.0,N,1.0,1.0,N,3,11,1.0,N,2.0
